#              SST GLOBAL AVERAGE ECMWF REANALYSIS
#
# Day of       AVG         2022        1986
#  year      1970/2022
#
200.000000	291.395752	291.651215	291.160889
201.000000	291.398895	291.657471	291.171692
202.000000	291.403229	291.675140	291.183960
203.000000	291.405701	291.690094	291.195709
204.000000	291.410065	291.708435	291.205475
205.000000	291.415131	291.725403	291.211823
206.000000	291.418640	291.728638	291.216064
207.000000	291.422913	291.741119	291.220764
208.000000	291.428345	291.751068	291.223663
209.000000	291.432892	291.750793	291.225159
210.000000	291.438110	291.754303	291.225891
211.000000	291.441589	291.758118	291.222534
212.000000	291.438538	291.739288	291.209076
213.000000	291.438446	291.751770	291.203369
214.000000	291.439301	291.753510	291.202240
215.000000	291.441162	291.774536	291.203339
216.000000	291.441803	291.786285	291.203156
217.000000	291.443756	291.790955	291.200439
218.000000	291.445618	291.790070	291.196747
219.000000	291.448456	291.800415	291.196899
220.000000	291.453064	291.796753	291.199097
221.000000	291.457428	291.792847	291.203644
222.000000	291.460388	291.811920	291.208313
223.000000	291.464050	291.813141	291.214233
224.000000	291.466644	291.811279	291.220032
225.000000	291.467194	291.820831	291.226257
226.000000	291.469086	291.814758	291.231506
227.000000	291.472076	291.807068	291.236603
228.000000	291.470856	291.794189	291.237061
229.000000	291.471771	291.794983	291.235931
230.000000	291.471222	291.781464	291.233246
231.000000	291.471985	291.784790	291.230865
232.000000	291.471252	291.782043	291.230560
233.000000	291.469910	291.792358	291.230743
234.000000	291.470306	291.791992	291.231781
235.000000	291.470276	291.794739	291.233978
236.000000	291.468872	291.799652	291.237152
237.000000	291.468628	291.806183	291.243683
238.000000	291.467560	291.803833	291.252045
239.000000	291.467194	291.806213	291.258728
240.000000	291.467804	291.796936	291.263550
241.000000	291.465393	291.806335	291.265686
242.000000	291.461090	291.812256	291.263885
243.000000	291.447113	291.808441	291.247192
244.000000	291.442749	291.798950	291.237427
245.000000	291.438568	291.790619	291.227173
246.000000	291.433228	291.782013	291.218384
247.000000	291.426910	291.764832	291.214539
248.000000	291.420563	291.754852	291.215576
249.000000	291.416992	291.742401	291.219879
250.000000	291.414246	291.738770	291.225555
251.000000	291.412231	291.737549	291.231659
252.000000	291.406250	291.738586	291.236115
253.000000	291.400024	291.736633	291.236511
254.000000	291.395020	291.730133	291.231842
255.000000	291.390320	291.712738	291.224121
256.000000	291.385376	291.713501	291.216003
257.000000	291.379486	291.693542	291.207123
258.000000	291.373749	291.685669	291.201050
259.000000	291.367157	291.679688	291.193420
260.000000	291.361908	291.673828	291.188843
261.000000	291.356049	291.659729	291.186340
262.000000	291.349762	291.652985	291.187042
263.000000	291.342407	291.651550	291.188507
264.000000	291.334534	291.651367	291.188080
265.000000	291.325409	291.646393	291.187012
266.000000	291.319031	291.636688	291.185730
267.000000	291.313080	291.630524	291.184326
268.000000	291.306122	291.608704	291.182434
269.000000	291.300079	291.597961	291.178406
270.000000	291.295959	291.603027	291.171814
271.000000	291.290283	291.597565	291.163300
272.000000	291.283112	291.586914	291.152313
273.000000	291.271973	291.573364	291.135345
274.000000	291.263428	291.563721	291.124237
275.000000	291.254791	291.559540	291.114227
276.000000	291.246277	291.551971	291.105682
277.000000	291.235809	291.538208	291.099152
278.000000	291.228271	291.529022	291.096039
279.000000	291.221436	291.532471	291.095062
280.000000	291.214630	291.518036	291.095123
281.000000	291.209106	291.521301	291.094971
282.000000	291.204132	291.513123	291.093658
283.000000	291.197754	291.504944	291.090637
284.000000	291.192688	291.489410	291.085999
285.000000	291.186523	291.465607	291.079498
286.000000	291.181183	291.472443	291.070160
287.000000	291.175293	291.472290	291.057587
288.000000	291.169952	291.476868	291.045044
289.000000	291.163849	291.473419	291.035522
290.000000	291.155487	291.468781	291.022766
291.000000	291.151276	291.455170	291.013794
292.000000	291.145660	291.448944	291.001801
293.000000	291.141113	291.443420	290.991669
294.000000	291.136261	291.437561	290.986115
295.000000	291.131866	291.441101	290.982697
296.000000	291.127869	291.436066	290.979767
297.000000	291.123322	291.433807	290.975372
298.000000	291.119080	291.419769	290.969330
299.000000	291.114960	291.433472	290.963928
300.000000	291.109650	291.423218	290.959869
301.000000	291.105438	291.417358	290.957733
302.000000	291.101654	291.409180	290.957855
303.000000	291.098724	291.396484	290.959076
304.000000	291.097229	291.383942	290.960907
305.000000	291.093597	291.393280	290.962097
306.000000	291.091949	291.396088	290.963287
307.000000	291.090240	291.401306	290.964447
308.000000	291.088623	291.404572	290.964752
309.000000	291.086853	291.404053	290.963226
310.000000	291.084839	291.413757	290.959961
311.000000	291.083893	291.419128	290.955414
312.000000	291.082306	291.412323	290.949493
313.000000	291.080902	291.395081	290.944366
314.000000	291.078766	291.400055	290.940521
315.000000	291.077911	291.396545	290.936981
316.000000	291.076691	291.385590	290.934143
317.000000	291.075806	291.382843	290.931366
318.000000	291.073700	291.373474	290.929596
319.000000	291.072693	291.369507	290.930084
320.000000	291.069763	291.373993	290.930481
321.000000	291.068115	291.373230	290.931854
322.000000	291.066467	291.365540	290.932556
323.000000	291.065552	291.361816	290.932556
324.000000	291.065552	291.364380	290.931885
325.000000	291.065918	291.361206	290.931396
326.000000	291.068542	291.360504	290.930756
327.000000	291.070435	291.360931	290.930847
328.000000	291.071655	291.365875	290.931030
329.000000	291.072113	291.375641	290.931396
330.000000	291.072296	291.384247	290.932343
331.000000	291.072693	291.405548	290.934662
332.000000	291.073608	291.413849	290.938995
333.000000	291.075836	291.422424	290.944824
334.000000	291.081818	291.424561	290.954956
335.000000	291.084137	291.408234	290.960876
336.000000	291.087952	291.410767	290.964447
337.000000	291.092072	291.411560	290.964355
338.000000	291.095306	291.415741	290.961426
339.000000	291.098419	291.420349	290.958618
340.000000	291.100006	291.429565	290.954956
341.000000	291.101868	291.431366	290.950562
342.000000	291.102875	291.432281	290.946136
343.000000	291.106384	291.445038	290.944824
344.000000	291.108856	291.450317	290.948090
345.000000	291.113525	291.442322	290.954254
346.000000	291.116760	291.432190	290.960175
347.000000	291.120300	291.431152	290.962677
348.000000	291.124176	291.435974	290.961212
349.000000	291.129700	291.438751	290.959351
350.000000	291.132996	291.445953	290.957886
351.000000	291.136627	291.454773	290.962128
352.000000	291.142242	291.454895	290.969208
353.000000	291.146942	291.463531	290.979736
354.000000	291.154083	291.478638	290.990479
355.000000	291.159424	291.476501	291.002838
356.000000	291.163696	291.481354	291.017120
357.000000	291.170380	291.480255	291.034149
358.000000	291.176270	291.484741	291.049774
359.000000	291.182404	291.482727	291.061462
360.000000	291.187592	291.472107	291.068481
361.000000	291.193756	291.465454	291.071167
362.000000	291.200165	291.459259	291.069916
363.000000	291.206543	291.460907	291.065063
364.000000	291.211884	291.469299	291.058167
